Model_Name,Product_Line,Segment,CPU_Vendor,CPU_Model,CPU_Generation,GPU_Type,GPU_Name,GPU_VRAM_GB,RAM_GB,Storage_GB,Screen_Size_Inches,Screen_Panel_Type,Screen_Refresh_Rate_Hz,Screen_Touch,Battery_Whr,Price_VND
Inspiron 7127,Inspiron,Consumer,Intel,Core i5,14,Integrated,Intel Iris Xe,0,8,1000,15.6,IPS,60,No,41,19400000
Inspiron 5845,Inspiron,Consumer,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,8,256,13.3,Standard,60,No,41,15750000
Inspiron 5766,Inspiron,Consumer,Intel,Core i5,14,Integrated,Intel Iris Xe,0,16,256,14,Standard,90,No,41,17660000
Inspiron 3761,Inspiron,Consumer,AMD,Ryzen 5,7000,Dedicated,NVIDIA RTX 4050,6,8,512,15.6,Standard,90,No,54,24510000
Inspiron 5643,Inspiron,Consumer,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,8,512,16,Standard,120,No,54,15660000
Inspiron 7177,Inspiron,Consumer,AMD,Ryzen 3,7000,Integrated,AMD Radeon Graphics,0,8,512,14,Standard,60,No,41,14040000
Inspiron 7472,Inspiron,Consumer,AMD,Ryzen 3,6000,Integrated,AMD Radeon Graphics,0,8,256,14,IPS,60,No,41,12100000
Vostro 3601,Vostro,Business,AMD,Ryzen 3,7000,Integrated,AMD Radeon Graphics,0,8,256,14,Standard,60,No,41,13690000
G15 1143,G Series,Gaming,Intel,Core i7,13,Dedicated,NVIDIA RTX 3050,6,16,512,15.6,Standard,90,No,41,36850000
Inspiron 5267,Inspiron,Consumer,Intel,Core i5,14,Dedicated,AMD Radeon RX 7600S,8,8,512,14,Standard,60,No,54,24810000
XPS 1491,XPS,Ultrabook/Premium,Intel,Core i7,14,Integrated,Intel Iris Xe,0,16,1000,14,OLED,60,No,70,42220000
Inspiron 7322,Inspiron,Consumer,Intel,Core i3,13,Integrated,Intel UHD Graphics,0,16,512,14,Standard,60,No,54,15630000
Inspiron 3940,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,512,14,Standard,60,No,54,16640000
G15 1764,G Series,Gaming,Intel,Core i5,13,Dedicated,NVIDIA RTX 3050,4,16,512,17.3,IPS,120,No,64,35580000
G15 9160,G Series,Gaming,AMD,Ryzen 5,7000,Dedicated,NVIDIA RTX 3060,6,16,1000,13.3,IPS,165,No,60,40230000
Vostro 3295,Vostro,Business,Intel,Core i3,13,Integrated,Intel UHD Graphics,0,8,512,15.6,IPS,60,No,54,15090000
Vostro 5591,Vostro,Business,AMD,Ryzen 3,7000,Integrated,AMD Radeon Graphics,0,8,512,14,Standard,60,No,41,14580000
Inspiron 3855,Inspiron,Consumer,Intel,Core i5,13,Integrated,Intel Iris Xe,0,8,512,13.3,IPS,60,No,41,16980000
Inspiron 3499,Inspiron,Consumer,Intel,Core i3,14,Integrated,Intel UHD Graphics,0,16,256,16,IPS,60,No,54,16240000
Inspiron 7454,Inspiron,Consumer,Intel,Core i5,13,Integrated,Intel Iris Xe,0,8,512,15.6,Standard,60,Yes,41,16260000
Inspiron 7702,Inspiron,Consumer,AMD,Ryzen 3,5000,Integrated,AMD Radeon Graphics,0,16,256,14,Standard,60,No,54,13170000
Inspiron 5450,Inspiron,Consumer,Intel,Core i7,13,Integrated,Intel Iris Xe,0,16,512,15.6,Standard,60,No,41,21080000
Inspiron 5588,Inspiron,Consumer,AMD,Ryzen 3,6000,Integrated,AMD Radeon Graphics,0,16,512,15.6,Standard,60,Yes,54,16680000
Inspiron 3389,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,1000,15.6,Standard,60,No,64,17920000
Inspiron 7267,Inspiron,Consumer,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,16,1000,13.3,Standard,60,No,54,18100000
Vostro 7154,Vostro,Business,Intel,Core i3,13,Dedicated,AMD Radeon RX 6500M,4,8,512,14,IPS,60,No,41,16290000
Vostro 3968,Vostro,Business,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,16,256,17.3,IPS,60,No,54,19300000
Inspiron 3478,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,256,15.6,IPS,60,No,41,16040000
Latitude 5065,Latitude,Business/Ultrabook,Intel,Core Ultra 5,Ultra,Integrated,Intel Arc Graphics (Integrated),0,8,512,15.6,IPS,60,No,60,30600000
Inspiron 7100,Inspiron,Consumer,AMD,Ryzen 7,6000,Integrated,AMD Radeon Graphics,0,8,256,14,Standard,60,No,41,18570000
Latitude 3097,Latitude,Business/Ultrabook,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,16,512,15.6,Standard,144,Yes,64,28290000
Inspiron 7210,Inspiron,Consumer,AMD,Ryzen 3,7000,Integrated,AMD Radeon Graphics,0,8,256,17.3,Standard,60,No,54,13420000
Inspiron 7689,Inspiron,Consumer,Intel,Core i3,14,Integrated,Intel UHD Graphics,0,16,256,15.6,Standard,60,No,54,14730000
Vostro 5349,Vostro,Business,AMD,Ryzen 5,6000,Dedicated,NVIDIA RTX 4050,6,16,256,14,Standard,60,No,54,24460000
Vostro 7400,Vostro,Business,AMD,Ryzen 3,7000,Integrated,AMD Radeon Graphics,0,8,512,15.6,Standard,60,No,54,14940000
Inspiron 3248,Inspiron,Consumer,Intel,Core i5,14,Dedicated,AMD Radeon RX 6500M,4,16,512,15.6,Standard,60,No,64,22840000
Inspiron 7911,Inspiron,Consumer,Intel,Core i7,13,Integrated,Intel Iris Xe,0,8,512,14,Standard,60,No,54,18950000
Inspiron 7747,Inspiron,Consumer,AMD,Ryzen 3,6000,Integrated,AMD Radeon Graphics,0,16,256,14,IPS,60,No,60,14930000
Inspiron 5317,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,16,256,14,Standard,60,No,54,17170000
Vostro 7960,Vostro,Business,Intel,Core i5,14,Integrated,Intel Iris Xe,0,32,512,17.3,Standard,90,Yes,41,23130000
Latitude 3075,Latitude,Business/Ultrabook,AMD,Ryzen 5,6000,Integrated,AMD Radeon Graphics,0,16,512,15.6,IPS,60,No,54,28970000
Inspiron 5553,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,256,16,Standard,60,No,54,15650000
G16 8587,G Series,Gaming,AMD,Ryzen 5,7000,Dedicated,AMD Radeon RX 7600S,8,16,256,16,IPS,90,No,60,39530000
Inspiron 5817,Inspiron,Consumer,Intel,Core i3,14,Integrated,Intel UHD Graphics,0,16,256,13.3,IPS,60,No,41,14360000
Inspiron 5675,Inspiron,Consumer,AMD,Ryzen 5,6000,Integrated,AMD Radeon Graphics,0,8,2000,15.6,Standard,120,No,54,21160000
Vostro 7296,Vostro,Business,Intel,Core i3,13,Integrated,Intel UHD Graphics,0,8,256,14,IPS,60,No,60,14800000
XPS 1484,XPS,Ultrabook/Premium,AMD,Ryzen 3,6000,Integrated,AMD Radeon Graphics,0,32,512,14,IPS,90,No,70,33470000
Vostro 3670,Vostro,Business,AMD,Ryzen 5,6000,Integrated,AMD Radeon Graphics,0,8,256,14,IPS,120,No,64,18940000
XPS 1413,XPS,Ultrabook/Premium,Intel,Core i7,14,Integrated,Intel Iris Xe,0,16,2000,14,IPS,60,No,64,43670000
Latitude 5012,Latitude,Business/Ultrabook,Intel,Core i7,14,Integrated,Intel Iris Xe,0,32,512,15.6,IPS,144,Yes,60,35350000
Inspiron 5704,Inspiron,Consumer,Intel,Core i3,12,Integrated,Intel UHD Graphics,0,8,256,16,OLED,60,No,41,14250000
G15 7332,G Series,Gaming,Intel,Core i3,13,Dedicated,NVIDIA RTX 4050,6,16,512,15.6,Standard,144,No,60,36770000
Inspiron 3420,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,256,15.6,Standard,60,Yes,54,18230000
Vostro 7656,Vostro,Business,AMD,Ryzen 7,7000,Integrated,AMD Radeon Graphics,0,8,512,13.3,Standard,60,No,41,19740000
Inspiron 7168,Inspiron,Consumer,Intel,Core i5,13,Integrated,Intel Iris Xe,0,8,1000,15.6,Standard,60,No,41,18890000
Inspiron 3776,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,16,1000,14,IPS,90,No,54,21190000
G16 3462,G Series,Gaming,Intel,Core i5,12,Dedicated,NVIDIA MX550,2,16,2000,16,Standard,120,No,54,34860000
G15 8027,G Series,Gaming,Intel,Core Ultra 7,Ultra,Dedicated,Intel Arc A370M,4,16,2000,15.6,Standard,165,No,64,41340000
Vostro 5210,Vostro,Business,AMD,Ryzen 3,5000,Integrated,AMD Radeon Graphics,0,8,256,14,Standard,60,No,41,13060000
Inspiron 5844,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,256,15.6,Standard,60,No,60,16540000
Inspiron 7381,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,16,512,17.3,Standard,60,Yes,41,19580000
XPS 1354,XPS,Ultrabook/Premium,Intel,Core i7,13,Integrated,Intel Iris Xe,0,16,512,13.3,IPS,60,No,54,36660000
Latitude 9012,Latitude,Business/Ultrabook,Intel,Core i5,13,Integrated,Intel Iris Xe,0,16,1000,15.6,Standard,120,No,54,28490000
Vostro 3930,Vostro,Business,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,512,15.6,Standard,60,No,41,17810000
Vostro 3436,Vostro,Business,AMD,Ryzen 3,6000,Integrated,AMD Radeon Graphics,0,16,256,15.6,Standard,60,No,54,15540000
Inspiron 3729,Inspiron,Consumer,AMD,Ryzen 5,6000,Integrated,AMD Radeon Graphics,0,8,512,13.3,Standard,60,No,54,15620000
Latitude 9025,Latitude,Business/Ultrabook,Intel,Core Ultra 5,Ultra,Dedicated,AMD Radeon RX 6500M,4,32,1000,15.6,Standard,60,No,70,37260000
Vostro 5101,Vostro,Business,Intel,Core i3,12,Integrated,Intel UHD Graphics,0,8,256,15.6,IPS,60,No,54,13740000
Vostro 7871,Vostro,Business,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,16,256,14,Standard,120,No,41,17900000
Inspiron 3529,Inspiron,Consumer,Intel,Core i3,14,Integrated,Intel UHD Graphics,0,16,512,14,Standard,60,No,41,15840000
Vostro 3951,Vostro,Business,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,8,256,14,IPS,60,No,60,17220000
Inspiron 5607,Inspiron,Consumer,AMD,Ryzen 5,7000,Dedicated,NVIDIA MX550,2,8,512,14,Standard,60,No,41,17590000
Inspiron 3615,Inspiron,Consumer,Intel,Core i7,12,Integrated,Intel Iris Xe,0,8,256,14,Standard,60,No,54,18820000
Inspiron 3843,Inspiron,Consumer,Intel,Core Ultra 5,Ultra,Integrated,Intel Iris Xe,0,16,256,14,IPS,60,No,54,18870000
Inspiron 7648,Inspiron,Consumer,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,16,512,13.3,IPS,60,No,54,18560000
Inspiron 7401,Inspiron,Consumer,Intel,Core i3,13,Integrated,Intel UHD Graphics,0,16,2000,14,IPS,60,No,41,19190000
Latitude 7056,Latitude,Business/Ultrabook,Intel,Core Ultra 5,Ultra,Integrated,Intel Iris Xe,0,16,2000,13.3,Standard,120,No,54,30930000
Inspiron 3324,Inspiron,Consumer,AMD,Ryzen 5,6000,Integrated,AMD Radeon Graphics,0,16,256,15.6,Standard,60,No,60,16540000
Inspiron 7826,Inspiron,Consumer,Intel,Core i3,13,Integrated,Intel UHD Graphics,0,8,512,15.6,IPS,60,No,54,13230000
XPS 1419,XPS,Ultrabook/Premium,Intel,Core i3,14,Integrated,Intel UHD Graphics,0,16,512,14,IPS,60,No,70,30310000
Inspiron 3449,Inspiron,Consumer,AMD,Ryzen 7,5000,Integrated,AMD Radeon Graphics,0,8,256,17.3,Standard,90,No,54,18330000
Vostro 5829,Vostro,Business,AMD,Ryzen 5,6000,Integrated,AMD Radeon Graphics,0,16,512,14,Standard,60,No,64,19710000
Vostro 7907,Vostro,Business,Intel,Core i5,13,Integrated,Intel Iris Xe,0,16,256,15.6,Standard,60,No,41,17490000
Inspiron 7951,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,2000,15.6,Standard,60,Yes,54,20780000
Vostro 7308,Vostro,Business,AMD,Ryzen 3,7000,Dedicated,AMD Radeon RX 6500M,4,8,256,17.3,Standard,60,Yes,41,18730000
Vostro 5423,Vostro,Business,AMD,Ryzen 3,7000,Integrated,AMD Radeon Graphics,0,16,512,17.3,IPS,120,Yes,41,18100000
Inspiron 5912,Inspiron,Consumer,AMD,Ryzen 3,7000,Integrated,AMD Radeon Graphics,0,8,2000,14,Standard,120,No,60,16460000
Inspiron 7925,Inspiron,Consumer,Intel,Core i3,13,Integrated,Intel UHD Graphics,0,8,256,15.6,Standard,60,No,54,12360000
XPS 1521,XPS,Ultrabook/Premium,Intel,Core i3,14,Integrated,Intel UHD Graphics,0,32,1000,15.6,IPS,60,No,64,34610000
Inspiron 3522,Inspiron,Consumer,Intel,Core i3,12,Integrated,Intel UHD Graphics,0,8,256,14,Standard,60,No,54,11490000
Vostro 3908,Vostro,Business,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,8,512,14,Standard,60,No,60,16660000
Inspiron 7360,Inspiron,Consumer,Intel,Core i3,13,Integrated,Intel UHD Graphics,0,8,512,15.6,Standard,60,No,54,13090000
Inspiron 3907,Inspiron,Consumer,Intel,Core i7,14,Integrated,Intel Iris Xe,0,8,256,13.3,IPS,60,No,41,18830000
Inspiron 5148,Inspiron,Consumer,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,16,256,15.6,Standard,60,No,60,17090000
Latitude 5022,Latitude,Business/Ultrabook,AMD,Ryzen 7,7000,Integrated,AMD Radeon Graphics,0,16,1000,14,Standard,60,No,41,32840000
Inspiron 3660,Inspiron,Consumer,Intel,Core i7,13,Dedicated,Intel Arc A370M,4,16,512,16,IPS,60,No,54,23030000
Vostro 5668,Vostro,Business,AMD,Ryzen 5,7000,Dedicated,NVIDIA RTX 3050,4,16,1000,14,Standard,60,No,41,24950000
Vostro 7271,Vostro,Business,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,16,256,13.3,IPS,60,No,54,18010000
Inspiron 5483,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,16,256,13.3,IPS,60,No,54,17970000
G15 2378,G Series,Gaming,Intel,Core Ultra 5,Ultra,Dedicated,NVIDIA RTX 4050,6,16,1000,14,Standard,90,Yes,64,41610000
Inspiron 3852,Inspiron,Consumer,Intel,Core i3,13,Integrated,Intel UHD Graphics,0,8,512,14,Standard,165,No,54,15430000
G15 4898,G Series,Gaming,Intel,Core i7,14,Dedicated,AMD Radeon RX 7600S,8,32,1000,14,Standard,144,No,54,44770000
G15 1049,G Series,Gaming,AMD,Ryzen 7,6000,Dedicated,AMD Radeon RX 7600S,8,32,1000,14,IPS,165,No,54,47160000
Vostro 5667,Vostro,Business,Intel,Core i5,14,Integrated,Intel Iris Xe,0,16,256,13.3,Standard,60,No,54,18790000
Inspiron 5210,Inspiron,Consumer,Intel,Core i5,13,Dedicated,NVIDIA RTX 3050,6,16,256,14,IPS,60,Yes,41,24780000
G15 7680,G Series,Gaming,AMD,Ryzen 7,7000,Dedicated,AMD Radeon RX 6500M,4,8,1000,15.6,IPS,120,No,64,38190000
Inspiron 5142,Inspiron,Consumer,Intel,Core i7,13,Integrated,Intel Iris Xe,0,8,1000,14,Standard,60,No,64,21840000
Vostro 7549,Vostro,Business,AMD,Ryzen 3,7000,Dedicated,NVIDIA RTX 3060,6,16,256,17.3,Standard,60,Yes,41,22360000
Latitude 3027,Latitude,Business/Ultrabook,Intel,Core i7,12,Integrated,Intel Iris Xe,0,16,512,14,IPS,60,Yes,54,29600000
Vostro 7469,Vostro,Business,AMD,Ryzen 3,7000,Integrated,AMD Radeon Graphics,0,16,512,15.6,IPS,60,Yes,54,18750000
Inspiron 7822,Inspiron,Consumer,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,8,256,15.6,IPS,60,No,60,16160000
Inspiron 7831,Inspiron,Consumer,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,32,256,14,Standard,90,No,41,19570000
Inspiron 5353,Inspiron,Consumer,Intel,Core i3,14,Integrated,Intel UHD Graphics,0,8,256,15.6,IPS,60,No,54,14160000
Vostro 3849,Vostro,Business,AMD,Ryzen 7,6000,Integrated,AMD Radeon Graphics,0,8,512,14,Standard,60,No,54,21550000
Inspiron 3399,Inspiron,Consumer,AMD,Ryzen 5,7000,Dedicated,AMD Radeon RX 6500M,4,8,512,13.3,Standard,60,No,54,18230000
Inspiron 3645,Inspiron,Consumer,AMD,Ryzen 3,7000,Dedicated,AMD Radeon RX 6500M,4,8,256,14,Standard,60,No,60,15000000
Inspiron 7227,Inspiron,Consumer,Intel,Core i5,14,Integrated,Intel Iris Xe,0,8,1000,13.3,Standard,120,No,64,19580000
Vostro 5193,Vostro,Business,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,16,512,13.3,Standard,60,Yes,41,19650000
Inspiron 5647,Inspiron,Consumer,AMD,Ryzen 3,5000,Integrated,AMD Radeon Graphics,0,8,256,14,Standard,90,No,54,12450000
XPS 1423,XPS,Ultrabook/Premium,AMD,Ryzen 7,6000,Integrated,AMD Radeon Graphics,0,32,512,14,IPS,60,No,60,40030000
Inspiron 7982,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,256,15.6,IPS,60,Yes,41,17510000
Vostro 7719,Vostro,Business,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,16,256,14,Standard,60,No,41,18950000
Inspiron 7472,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,16,512,14,IPS,60,No,41,18780000
G15 7155,G Series,Gaming,AMD,Ryzen 5,7000,Dedicated,NVIDIA RTX 3050,6,16,256,15.6,Standard,120,No,70,32290000
Inspiron 7502,Inspiron,Consumer,AMD,Ryzen 3,6000,Integrated,AMD Radeon Graphics,0,16,1000,14,IPS,60,No,54,16290000
Inspiron 3381,Inspiron,Consumer,Intel,Core i5,13,Integrated,Intel Iris Xe,0,16,512,15.6,Standard,120,No,41,19630000
G15 4608,G Series,Gaming,AMD,Ryzen 5,7000,Dedicated,NVIDIA RTX 3060,6,16,1000,14,IPS,144,No,64,39280000
Latitude 5040,Latitude,Business/Ultrabook,Intel,Core Ultra 7,Ultra,Integrated,Intel Arc Graphics (Integrated),0,16,512,14,Standard,90,No,41,31660000
G15 2687,G Series,Gaming,AMD,Ryzen 7,7000,Dedicated,AMD Radeon RX 6500M,4,32,2000,14,Standard,120,No,54,38240000
Vostro 7466,Vostro,Business,AMD,Ryzen 3,6000,Integrated,AMD Radeon Graphics,0,8,256,14,IPS,60,No,60,13360000
Vostro 3107,Vostro,Business,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,256,15.6,IPS,60,No,54,16760000
Inspiron 7657,Inspiron,Consumer,AMD,Ryzen 3,6000,Dedicated,NVIDIA MX550,2,16,256,15.6,IPS,60,No,54,16880000
Inspiron 3976,Inspiron,Consumer,AMD,Ryzen 5,6000,Integrated,AMD Radeon Graphics,0,8,512,13.3,Standard,90,No,41,16900000
Inspiron 5931,Inspiron,Consumer,AMD,Ryzen 3,7000,Integrated,AMD Radeon Graphics,0,8,256,15.6,IPS,120,No,60,13670000
Inspiron 5746,Inspiron,Consumer,Intel,Core i3,13,Integrated,Intel UHD Graphics,0,16,512,15.6,IPS,60,No,54,16010000
Vostro 7171,Vostro,Business,AMD,Ryzen 3,7000,Integrated,AMD Radeon Graphics,0,8,256,14,Standard,60,Yes,41,13900000
Inspiron 5915,Inspiron,Consumer,AMD,Ryzen 3,7000,Integrated,AMD Radeon Graphics,0,8,256,14,IPS,60,No,54,13820000
Alienware m16 4236,Alienware,Gaming,AMD,Ryzen 7,7000,Dedicated,NVIDIA RTX 4050,6,16,1000,15.6,OLED,165,No,64,60000000
Vostro 5202,Vostro,Business,Intel,Core i3,14,Integrated,Intel UHD Graphics,0,8,256,15.6,Standard,60,No,60,14290000
Inspiron 3136,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,16,256,14,Standard,60,No,54,16760000
Vostro 5891,Vostro,Business,Intel,Core i3,14,Integrated,Intel UHD Graphics,0,8,2000,16,Standard,60,Yes,54,18430000
G15 4150,G Series,Gaming,Intel,Core i7,12,Integrated,Intel Iris Xe,0,16,256,15.6,Standard,144,No,60,32740000
Inspiron 5675,Inspiron,Consumer,Intel,Core i5,13,Integrated,Intel Iris Xe,0,8,256,14,IPS,60,Yes,64,16680000
G15 8655,G Series,Gaming,AMD,Ryzen 5,7000,Dedicated,NVIDIA RTX 4050,6,16,256,15.6,IPS,144,No,70,36890000
Latitude 7036,Latitude,Business/Ultrabook,AMD,Ryzen 7,7000,Integrated,AMD Radeon Graphics,0,32,512,14,Standard,60,No,70,33230000
Vostro 3689,Vostro,Business,AMD,Ryzen 5,6000,Integrated,AMD Radeon Graphics,0,8,256,13.3,IPS,60,No,54,17120000
Vostro 3274,Vostro,Business,Intel,Core i3,13,Integrated,Intel UHD Graphics,0,8,256,16,Standard,60,No,60,13230000
Vostro 7581,Vostro,Business,Intel,Core i5,13,Integrated,Intel Iris Xe,0,16,256,13.3,IPS,60,No,54,19380000
G15 3760,G Series,Gaming,Intel,Core Ultra 7,Ultra,Dedicated,NVIDIA RTX 3050,4,16,512,14,Standard,144,No,60,37500000
Inspiron 3223,Inspiron,Consumer,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,16,512,17.3,Standard,60,No,64,19430000
Inspiron 7705,Inspiron,Consumer,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,1000,14,Standard,60,No,41,18870000
Inspiron 7580,Inspiron,Consumer,AMD,Ryzen 3,6000,Integrated,AMD Radeon Graphics,0,8,512,15.6,IPS,60,No,54,13860000
Inspiron 5954,Inspiron,Consumer,AMD,Ryzen 3,7000,Integrated,AMD Radeon Graphics,0,16,512,14,Standard,60,Yes,60,15180000
Inspiron 7663,Inspiron,Consumer,Intel,Core i5,14,Integrated,Intel Iris Xe,0,32,512,13.3,Standard,60,No,41,21750000
Inspiron 3498,Inspiron,Consumer,AMD,Ryzen 3,7000,Integrated,AMD Radeon Graphics,0,8,512,13.3,IPS,60,No,54,13750000
Inspiron 7143,Inspiron,Consumer,Intel,Core i5,13,Integrated,Intel Iris Xe,0,16,1000,14,Standard,60,No,54,17990000
Inspiron 5345,Inspiron,Consumer,Intel,Core i3,12,Integrated,Intel UHD Graphics,0,16,512,17.3,Standard,60,Yes,54,16840000
Vostro 5470,Vostro,Business,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,16,512,15.6,Standard,60,No,54,18580000
Vostro 3490,Vostro,Business,AMD,Ryzen 5,6000,Integrated,AMD Radeon Graphics,0,8,256,14,Standard,60,No,54,17610000
Latitude 3080,Latitude,Business/Ultrabook,Intel,Core i5,14,Integrated,Intel Iris Xe,0,32,1000,14,IPS,60,No,60,32700000
Inspiron 7862,Inspiron,Consumer,Intel,Core i3,13,Integrated,Intel UHD Graphics,0,16,256,15.6,Standard,60,No,64,13720000
Vostro 5423,Vostro,Business,Intel,Core i5,13,Integrated,Intel Iris Xe,0,8,256,15.6,Standard,60,No,41,16170000
Inspiron 3658,Inspiron,Consumer,AMD,Ryzen 5,6000,Integrated,AMD Radeon Graphics,0,8,512,13.3,Standard,120,No,54,17870000
Vostro 3960,Vostro,Business,Intel,Core i7,13,Dedicated,AMD Radeon RX 7600S,8,8,512,15.6,IPS,60,Yes,41,23010000
XPS 1493,XPS,Ultrabook/Premium,AMD,Ryzen 5,7000,Dedicated,AMD Radeon RX 7600S,8,16,2000,14,IPS,60,Yes,64,49620000
Inspiron 5565,Inspiron,Consumer,Intel,Core i3,13,Integrated,Intel UHD Graphics,0,8,512,15.6,IPS,120,No,54,14760000
Vostro 5647,Vostro,Business,AMD,Ryzen 3,7000,Dedicated,NVIDIA MX550,2,8,512,14,IPS,60,No,54,16780000
Inspiron 5863,Inspiron,Consumer,Intel,Core i5,13,Dedicated,AMD Radeon RX 7600S,8,8,256,14,Standard,60,No,54,22350000
Latitude 7027,Latitude,Business/Ultrabook,Intel,Core i7,14,Integrated,Intel Iris Xe,0,32,512,13.3,Standard,60,No,60,34700000
Vostro 3460,Vostro,Business,Intel,Core i5,14,Integrated,Intel Iris Xe,0,8,256,13.3,Standard,60,No,54,17110000
Latitude 7029,Latitude,Business/Ultrabook,Intel,Core Ultra 7,Ultra,Integrated,Intel Arc Graphics (Integrated),0,32,512,14,Standard,60,Yes,54,33570000
Vostro 5262,Vostro,Business,Intel,Core i7,14,Integrated,Intel Iris Xe,0,8,512,14,Standard,60,No,54,21780000
Inspiron 5593,Inspiron,Consumer,AMD,Ryzen 3,5000,Integrated,AMD Radeon Graphics,0,8,256,14,Standard,60,No,54,11950000
Inspiron 5636,Inspiron,Consumer,Intel,Core i7,13,Dedicated,AMD Radeon RX 7600S,8,8,256,14,Standard,60,No,41,22100000
Vostro 5766,Vostro,Business,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,256,14,Standard,60,No,54,17140000
Inspiron 7849,Inspiron,Consumer,Intel,Core i3,12,Dedicated,NVIDIA RTX 4050,6,8,256,17.3,IPS,60,No,41,19780000
Inspiron 5257,Inspiron,Consumer,Intel,Core i5,13,Integrated,Intel Iris Xe,0,8,256,15.6,IPS,60,No,54,15830000
Inspiron 7710,Inspiron,Consumer,Intel,Core i5,14,Integrated,Intel Iris Xe,0,16,256,14,Standard,120,No,60,18740000
Inspiron 3453,Inspiron,Consumer,Intel,Core i5,13,Dedicated,NVIDIA MX550,2,8,256,14,Standard,60,No,54,16610000
Inspiron 7302,Inspiron,Consumer,Intel,Core i3,14,Integrated,Intel UHD Graphics,0,8,512,15.6,IPS,60,No,54,13950000
Inspiron 7798,Inspiron,Consumer,Intel,Core i3,12,Integrated,Intel UHD Graphics,0,8,512,16,Standard,60,No,54,13240000
Latitude 7058,Latitude,Business/Ultrabook,AMD,Ryzen 5,6000,Integrated,AMD Radeon Graphics,0,16,512,14,Standard,60,No,54,28740000
XPS 1438,XPS,Ultrabook/Premium,AMD,Ryzen 5,6000,Integrated,AMD Radeon Graphics,0,16,512,14,IPS,60,No,54,36900000
Inspiron 5571,Inspiron,Consumer,Intel,Core i3,14,Integrated,Intel UHD Graphics,0,8,256,16,Standard,60,No,41,12950000
Vostro 7931,Vostro,Business,Intel,Core i5,12,Integrated,Intel UHD Graphics,0,16,512,14,IPS,60,No,41,19280000
Inspiron 5918,Inspiron,Consumer,AMD,Ryzen 5,6000,Integrated,AMD Radeon Graphics,0,8,512,14,IPS,60,No,54,16070000
Inspiron 5572,Inspiron,Consumer,AMD,Ryzen 3,6000,Integrated,AMD Radeon Graphics,0,8,512,14,IPS,120,No,54,14900000
Vostro 3895,Vostro,Business,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,512,14,IPS,90,No,41,18130000
Vostro 7453,Vostro,Business,AMD,Ryzen 5,7000,Integrated,AMD Radeon Graphics,0,8,256,14,Standard,60,No,41,16590000
Vostro 7824,Vostro,Business,Intel,Core i3,14,Integrated,Intel UHD Graphics,0,8,512,14,Standard,60,No,41,15040000
Inspiron 7290,Inspiron,Consumer,Intel,Core i3,13,Integrated,Intel UHD Graphics,0,16,256,15.6,Standard,60,No,54,14850000
